Incident_ID,Company_Name,Industry,Attack_Type,Date_of_Incident,Breach_Size,Financial_Loss,Country,Attack_Vector,Mitigation_Time,Year,Month,Day
28668,Aguilar Plc,Healthcare,Phishing,2022-02-05,6907696.0,4044588.19,Italy,Phishing,57,2022,2,5
28669,Stewart-Hayes,Retail,Data Breach,2022-04-01,3797501.0,4269323.01,Uk,DDoS Attack,43,2022,4,1
28670,"Ford, Hopkins And Fisher",Retail,Malware,2022-07-10,7466003.0,576052.74,France,DDoS Attack,31,2022,7,10
28671,Hanson-Rodriguez,Retail,Ransomware,2020-05-20,4950575.0,2312631.92,Netherlands,Phishing,52,2020,5,20
28672,Saunders-Coleman,Healthcare,Malware,2023-02-10,746261.0,2729538.58,Belgium,Compromised Vendor,9,2023,2,10
28673,"Williams, Hayes And Gamble",Telecommunications,Malware,2023-09-01,61664.0,2118673.85,Uk,Insider Threat,59,2023,9,1
28674,"Miller, Vasquez And Wilson",Healthcare,Malware,2022-09-28,9163312.0,2458335.19,Netherlands,Spear Phishing,49,2022,9,28
28675,"Roberts, Rodriguez And Johnston",Manufacturing,Denial of Service,2023-03-10,1418546.0,4439776.54,Spain,DDoS Attack,39,2023,3,10
28676,Smith-Kirk,Retail,Ransomware,2022-08-25,8913479.0,3874571.08,Denmark,Compromised Vendor,50,2022,8,25
28677,Frazier Group,Telecommunications,Phishing,2022-03-29,4975151.0,652406.26,France,Spear Phishing,45,2022,3,29
28678,Wong-Miller,Healthcare,Phishing,2022-06-05,8637481.0,3605432.78,Belgium,Phishing,45,2022,6,5
28679,Garcia Inc,Manufacturing,Denial of Service,2021-06-07,5369505.0,2215778.49,Netherlands,Insider Threat,50,2021,6,7
28680,Knox-Knapp,Manufacturing,Data Breach,2021-03-02,6686955.0,3223150.15,Uk,Insider Threat,39,2021,3,2
28681,"Moore, Smith And Mitchell",Healthcare,Supply Chain Attack,2023-10-03,4567607.0,1745582.36,Poland,Phishing,34,2023,10,3
28682,Weiss-Cooper,Telecommunications,Malware,2021-05-29,5619057.0,253925.76,Poland,Phishing,46,2021,5,29
28683,"Herrera, Jones And Brown",Manufacturing,Denial of Service,2020-01-12,7976397.0,2858001.52,Netherlands,Spear Phishing,27,2020,1,12
28684,Jackson Inc,Retail,Malware,2023-11-29,1880656.0,1806265.92,Sweden,Compromised Vendor,6,2023,11,29
28685,"Sullivan, Hudson And Gaines",Retail,Denial of Service,2021-12-21,1907148.0,2973505.42,Sweden,DDoS Attack,15,2021,12,21
28686,"Ward, Ford And Castillo",Healthcare,Malware,2020-01-30,8066882.0,1908616.17,Belgium,Phishing,43,2020,1,30
28687,"Huynh, Montes And Ingram",Retail,Malware,2023-02-22,9585520.0,3922035.8,Uk,Insider Threat,35,2023,2,22
28688,"Nunez, Cantu And Rhodes",Tech,Phishing,2023-01-09,700069.0,1034572.8,Belgium,DDoS Attack,14,2023,1,9
28689,Carter Group,Healthcare,Data Breach,2021-06-23,1822407.0,3535048.62,Spain,DDoS Attack,49,2021,6,23
28690,Newman Llc,Healthcare,Ransomware,2022-05-14,4401718.0,1530605.99,Netherlands,Compromised Vendor,53,2022,5,14
28691,"Brown, Kirby And Riley",Tech,Ransomware,2023-12-06,1078401.0,4961167.05,Uk,Compromised Vendor,44,2023,12,6
28692,Garcia Plc,Manufacturing,Data Breach,2020-05-17,4950575.0,973351.77,Uk,Compromised Vendor,53,2020,5,17
28693,"Cook, Pennington And Combs",Retail,Data Breach,2021-11-22,8900959.0,763322.31,Belgium,Phishing,34,2021,11,22
28694,Singleton Inc,Healthcare,Supply Chain Attack,2023-01-30,6841240.0,2808980.43,Netherlands,Compromised Vendor,28,2023,1,30
28695,Johnson-Berg,Tech,Data Breach,2023-09-10,5467579.0,316511.4,Sweden,Insider Threat,20,2023,9,10
28696,Ayers Plc,Healthcare,Data Breach,2020-03-15,9981804.0,4648686.19,Netherlands,Spear Phishing,23,2020,3,15
28697,"Garcia, Lewis And Michael",Healthcare,Data Breach,2022-07-16,4950575.0,4815166.27,Uk,DDoS Attack,57,2022,7,16
28698,Johnson-Morton,Retail,Data Breach,2020-08-11,7813738.0,1457061.72,Belgium,DDoS Attack,12,2020,8,11
28699,Johnson-Cantrell,Tech,Supply Chain Attack,2023-07-28,4923363.0,1018959.8,Belgium,Compromised Vendor,53,2023,7,28
28700,Baker Group,Manufacturing,Supply Chain Attack,2020-12-07,4950575.0,1038521.05,Netherlands,Spear Phishing,26,2020,12,7
28701,"Porter, Pennington And Carlson",Manufacturing,Denial of Service,2020-07-10,1263621.0,2141396.92,Belgium,DDoS Attack,25,2020,7,10
28702,Jackson And Sons,Healthcare,Ransomware,2021-07-05,6225915.0,4775062.15,Italy,DDoS Attack,18,2021,7,5
28703,"Perez, Harris And Hart",Tech,Data Breach,2020-12-13,8088147.0,2345355.47,Spain,Compromised Vendor,23,2020,12,13
28704,Rasmussen-Fowler,Finance,Supply Chain Attack,2021-07-01,9430452.0,1787689.5,Belgium,Phishing,23,2021,7,1
28705,Snyder Plc,Finance,Ransomware,2022-11-22,4950575.0,1463444.65,Spain,DDoS Attack,51,2022,11,22
28706,"Alexander, Hansen And Cook",Manufacturing,Data Breach,2020-10-12,4672252.0,3211368.23,France,DDoS Attack,32,2020,10,12
28707,Hobbs Group,Tech,Phishing,2023-01-19,5428360.0,2489411.47,Italy,Phishing,58,2023,1,19
28708,"Good, Herrera And Smith",Retail,Ransomware,2023-07-02,7727225.0,2564470.23,Netherlands,Compromised Vendor,20,2023,7,2
28709,Morales Ltd,Healthcare,Ransomware,2023-01-24,2158256.0,3058946.93,Belgium,Compromised Vendor,48,2023,1,24
28710,"Nguyen, Bowers And Smith",Manufacturing,Phishing,2020-03-25,8187272.0,4252179.59,Uk,Phishing,7,2020,3,25
28711,"Peters, Harrington And Davis",Healthcare,Data Breach,2023-11-10,9417325.0,913951.87,Netherlands,DDoS Attack,38,2023,11,10
28712,"King, Hardin And Morris",Tech,Phishing,2022-07-31,6807830.0,1992264.48,Spain,Phishing,9,2022,7,31
28713,Calhoun Plc,Retail,Data Breach,2023-10-19,1428403.0,4082908.79,France,Insider Threat,32,2023,10,19
28714,"Sandoval, Page And Mccullough",Finance,Ransomware,2020-07-05,9746922.0,3807039.23,Germany,Insider Threat,12,2020,7,5
28715,King-Edwards,Manufacturing,Ransomware,2021-03-26,9059008.0,3759976.83,Uk,DDoS Attack,41,2021,3,26
28716,King Group,Telecommunications,Denial of Service,2022-12-20,4950575.0,3345311.59,Sweden,Insider Threat,20,2022,12,20
28717,Murphy-George,Tech,Data Breach,2020-06-18,285550.0,3150603.2,Spain,Compromised Vendor,36,2020,6,18
28718,"Flynn, Gates And Caldwell",Telecommunications,Ransomware,2020-03-07,8044474.0,3685967.62,Sweden,Compromised Vendor,14,2020,3,7
28719,Henderson-Moore,Retail,Ransomware,2021-08-07,1744592.0,3159291.28,Spain,DDoS Attack,35,2021,8,7
28720,"Smith, Norton And Mcmillan",Healthcare,Ransomware,2022-02-06,7040207.0,3028053.99,Sweden,Insider Threat,27,2022,2,6
28721,Wilson Inc,Telecommunications,Malware,2023-04-04,7509161.0,1864749.5,Spain,Phishing,7,2023,4,4
28722,Martinez Llc,Retail,Data Breach,2021-10-15,4885013.0,3289415.9,Spain,Phishing,40,2021,10,15
28723,Long-Hale,Manufacturing,Supply Chain Attack,2022-07-28,7157284.0,3545650.27,Sweden,Compromised Vendor,27,2022,7,28
28724,Owens-Koch,Retail,Phishing,2022-06-27,504504.0,3792155.87,Belgium,Compromised Vendor,29,2022,6,27
28725,Carter-Taylor,Retail,Phishing,2021-09-20,3701886.0,2482335.15,Belgium,Phishing,56,2021,9,20
28726,Burns Llc,Retail,Supply Chain Attack,2021-05-02,4919799.0,2893660.88,Denmark,Compromised Vendor,59,2021,5,2
28727,Collins-Clark,Manufacturing,Ransomware,2023-06-17,368443.0,4211694.6,Netherlands,Phishing,10,2023,6,17
28728,Ford Group,Retail,Data Breach,2022-08-15,1750834.0,2653110.25,Spain,Phishing,39,2022,8,15
28729,Acosta Plc,Finance,Ransomware,2021-04-30,8790713.0,1554877.88,Italy,Phishing,25,2021,4,30
28730,Rodriguez Inc,Tech,Supply Chain Attack,2020-04-02,8633286.0,3672332.68,Sweden,Phishing,26,2020,4,2
28731,"Meyers, Parker And West",Manufacturing,Ransomware,2021-01-18,4950575.0,4263224.88,Uk,Insider Threat,39,2021,1,18
28732,Crane Llc,Healthcare,Malware,2021-05-19,388446.0,4697029.61,Spain,Phishing,10,2021,5,19
28733,"Pratt, Hayes And Roach",Manufacturing,Supply Chain Attack,2020-01-01,2686695.0,333058.31,Belgium,DDoS Attack,11,2020,1,1
28734,Carter Inc,Healthcare,Ransomware,2022-04-05,3408132.0,4468559.16,Italy,DDoS Attack,45,2022,4,5
28735,Shelton-Williams,Manufacturing,Malware,2021-08-01,572372.0,1916508.65,Uk,Compromised Vendor,22,2021,8,1
28736,Beltran-Lopez,Telecommunications,Data Breach,2020-06-25,4121615.0,717654.89,Uk,Insider Threat,31,2020,6,25
28737,"Brown, Mckay And Rich",Retail,Data Breach,2023-12-25,3330357.0,4323064.96,France,DDoS Attack,17,2023,12,25
28738,Dominguez Inc,Healthcare,Ransomware,2020-12-24,4950575.0,1049453.31,Italy,Phishing,27,2020,12,24
28739,"Woods, Rogers And Lopez",Manufacturing,Data Breach,2021-08-14,2341774.0,3707467.17,Uk,Phishing,5,2021,8,14
28740,White-Smith,Healthcare,Phishing,2020-01-28,3851803.0,1152462.19,Sweden,DDoS Attack,24,2020,1,28
28741,Butler-Watkins,Retail,Ransomware,2023-03-20,4950575.0,374286.79,Italy,Compromised Vendor,18,2023,3,20
28742,Long-Simpson,Tech,Malware,2021-10-13,4950575.0,2203285.76,Belgium,Insider Threat,47,2021,10,13
28743,Lee Plc,Manufacturing,Denial of Service,2023-11-02,4843467.0,1049008.24,Uk,Compromised Vendor,60,2023,11,2
28744,Patel Ltd,Retail,Data Breach,2022-04-07,1017994.0,4332056.51,Germany,Spear Phishing,33,2022,4,7
28745,Carpenter Ltd,Finance,Ransomware,2022-03-19,6990351.0,2316216.84,Belgium,Phishing,30,2022,3,19
28746,"Hendricks, Wong And Anderson",Manufacturing,Malware,2020-08-21,4950575.0,2934772.56,Belgium,DDoS Attack,43,2020,8,21
28747,Gardner Ltd,Tech,Data Breach,2020-08-16,7860510.0,2138910.73,Uk,Spear Phishing,56,2020,8,16
28748,Schneider-Snyder,Tech,Ransomware,2021-01-23,4884186.0,4815856.82,Denmark,Compromised Vendor,10,2021,1,23
28749,Hutchinson Plc,Healthcare,Supply Chain Attack,2023-11-18,8192520.0,3218200.88,Denmark,Compromised Vendor,44,2023,11,18
28750,"Williams, Hayes And Smith",Healthcare,Supply Chain Attack,2023-06-12,4950575.0,2280225.91,Belgium,Insider Threat,26,2023,6,12
28751,Stokes-Evans,Retail,Ransomware,2021-12-30,4781535.0,1385819.1,Spain,Insider Threat,25,2021,12,30
28752,Herrera-Haley,Tech,Data Breach,2021-08-10,6141187.0,3628097.25,Spain,Compromised Vendor,22,2021,8,10
28753,Perez-Carlson,Healthcare,Ransomware,2020-11-19,6776851.0,2264829.63,Uk,Spear Phishing,46,2020,11,19
28754,"Simpson, Kaufman And Smith",Telecommunications,Ransomware,2022-09-20,3461003.0,4205796.51,Sweden,Phishing,41,2022,9,20
28755,Walker Inc,Retail,Denial of Service,2022-10-10,7883958.0,2755057.13,France,Compromised Vendor,41,2022,10,10
28756,Montes-Jackson,Tech,Ransomware,2021-02-11,9348756.0,3777872.65,Spain,Compromised Vendor,53,2021,2,11
28757,James-Rodriguez,Retail,Ransomware,2023-01-26,7781866.0,3089025.9,Spain,Compromised Vendor,39,2023,1,26
28758,Smith Plc,Retail,Phishing,2020-06-25,467909.0,656892.4,Netherlands,DDoS Attack,49,2020,6,25
28759,Duran Llc,Manufacturing,Data Breach,2023-10-17,6839993.0,4232851.01,Sweden,Compromised Vendor,39,2023,10,17
28760,"Winters, Willis And Gutierrez",Healthcare,Malware,2021-09-09,9338045.0,1651446.41,Spain,Compromised Vendor,57,2021,9,9
28761,Myers Llc,Telecommunications,Phishing,2022-11-22,7437962.0,978258.55,Netherlands,Compromised Vendor,55,2022,11,22
28762,Olson Inc,Finance,Supply Chain Attack,2021-11-01,4964098.0,4703868.21,Italy,Compromised Vendor,41,2021,11,1
28763,Garcia Ltd,Telecommunications,Ransomware,2020-12-09,1766655.0,1112340.18,Uk,Phishing,47,2020,12,9
28764,Knight Group,Manufacturing,Data Breach,2022-09-21,3937531.0,3508978.91,Uk,Insider Threat,24,2022,9,21
28765,"Smith, Guzman And Burns",Retail,Ransomware,2023-12-18,2676749.0,516564.8,Netherlands,Compromised Vendor,36,2023,12,18
28766,"Mcdowell, Johnson And Mcdaniel",Tech,Data Breach,2020-03-27,8439491.0,4660709.3,Netherlands,Phishing,17,2020,3,27
28767,Johnson-Hamilton,Retail,Data Breach,2021-01-12,8885131.0,3578596.61,Uk,Spear Phishing,22,2021,1,12
28768,"Collins, David And Walker",Manufacturing,Ransomware,2022-05-09,8764770.0,2625881.26,Sweden,Compromised Vendor,53,2022,5,9
28769,"Waller, Moon And Howard",Manufacturing,Phishing,2022-08-14,4950575.0,3538201.35,Spain,DDoS Attack,9,2022,8,14
28770,Carrillo Llc,Retail,Phishing,2023-07-06,4950575.0,1315383.98,Belgium,Phishing,13,2023,7,6
28771,Martin-Griffith,Manufacturing,Data Breach,2021-01-26,2600999.0,4414650.91,Italy,Phishing,24,2021,1,26
28772,"Haley, Castillo And Hall",Manufacturing,Ransomware,2020-05-19,2073304.0,2244880.85,Belgium,DDoS Attack,6,2020,5,19
28773,"Hamilton, Rodriguez And Kirk",Manufacturing,Ransomware,2023-07-30,5485691.0,1465189.76,Uk,Compromised Vendor,57,2023,7,30
28774,"Kennedy, Maxwell And Rivera",Manufacturing,Malware,2020-07-14,6825505.0,3142454.05,Netherlands,Compromised Vendor,40,2020,7,14
28775,Williams-Jones,Manufacturing,Malware,2021-12-09,7729997.0,128114.74,Belgium,Compromised Vendor,19,2021,12,9
28776,"Kelley, Morgan And Cabrera",Retail,Ransomware,2021-05-06,5895952.0,4604607.9,Netherlands,Compromised Vendor,26,2021,5,6
28777,"Brooks, Leon And Lewis",Telecommunications,Malware,2020-12-26,7007733.0,669372.81,Uk,Compromised Vendor,10,2020,12,26
28778,"Love, Hancock And Miller",Manufacturing,Phishing,2022-11-22,7607994.0,3971875.28,Uk,Compromised Vendor,8,2022,11,22
28779,Brown-Weber,Healthcare,Ransomware,2021-12-17,4950575.0,1232621.42,Belgium,DDoS Attack,48,2021,12,17
28780,Garner Llc,Telecommunications,Phishing,2022-05-13,7495641.0,1296882.8,Germany,Phishing,57,2022,5,13
28781,"Luna, Grant And Richardson",Healthcare,Denial of Service,2021-08-21,5703001.0,4287261.5,Belgium,Compromised Vendor,23,2021,8,21
28782,Allen Ltd,Finance,Phishing,2021-04-06,8862164.0,4874326.23,Uk,Compromised Vendor,56,2021,4,6
28783,"Wilson, Rowland And Williams",Healthcare,Supply Chain Attack,2023-07-31,9087361.0,1135025.9,Uk,Phishing,55,2023,7,31
28784,"Randall, Hardy And Gray",Manufacturing,Supply Chain Attack,2021-09-08,4119494.0,654651.67,Netherlands,Phishing,51,2021,9,8
28785,"Diaz, Smith And Frank",Finance,Malware,2021-09-08,6914166.0,2325327.1,Uk,Compromised Vendor,57,2021,9,8
28786,Payne Inc,Retail,Phishing,2023-07-17,2973160.0,2047189.06,Uk,Compromised Vendor,23,2023,7,17
28787,Horn-Robinson,Tech,Ransomware,2023-09-17,5191641.0,607985.14,Denmark,DDoS Attack,46,2023,9,17
28788,Santiago Group,Healthcare,Ransomware,2023-03-07,9227483.0,4601252.47,Uk,DDoS Attack,26,2023,3,7
28789,Cobb-Davis,Retail,Data Breach,2021-09-15,746194.0,3000735.16,Netherlands,Phishing,25,2021,9,15
28790,"Obrien, May And Kennedy",Manufacturing,Denial of Service,2022-09-11,8625909.0,2478117.74,Uk,Compromised Vendor,16,2022,9,11
28791,"Mckenzie, Diaz And Martinez",Tech,Supply Chain Attack,2021-10-13,4659034.0,4970076.62,France,Spear Phishing,57,2021,10,13
28792,"Vega, French And Brown",Healthcare,Denial of Service,2020-06-09,2754811.0,1934968.97,Netherlands,DDoS Attack,14,2020,6,9
28793,"Kirk, Daniels And Mcgrath",Tech,Data Breach,2023-04-11,3509266.0,696901.35,Italy,Phishing,37,2023,4,11
28794,Alexander Inc,Manufacturing,Ransomware,2023-05-06,7669065.0,994445.72,Belgium,DDoS Attack,20,2023,5,6
28795,Parker-Sloan,Manufacturing,Data Breach,2022-01-24,7934632.0,4743196.28,Italy,DDoS Attack,28,2022,1,24
28796,Sweeney And Sons,Healthcare,Denial of Service,2021-12-21,4855362.0,1667341.62,France,Malware Infection,23,2021,12,21
28797,"Jordan, Reyes And Ward",Healthcare,Supply Chain Attack,2021-11-27,304928.0,2538130.81,Italy,DDoS Attack,28,2021,11,27
28798,Wells-James,Tech,Ransomware,2023-08-14,4950575.0,2216825.17,Italy,Compromised Vendor,12,2023,8,14
28799,"Phillips, Boone And Hunt",Manufacturing,Data Breach,2022-12-08,8936068.0,4074990.83,Sweden,Phishing,19,2022,12,8
28800,Murphy Inc,Retail,Data Breach,2022-10-06,3758750.0,3957020.58,Spain,DDoS Attack,50,2022,10,6
28801,Soto-Weaver,Healthcare,Supply Chain Attack,2023-06-26,7897210.0,855991.06,Uk,Phishing,25,2023,6,26
28802,Long-Anderson,Healthcare,Ransomware,2020-06-07,4871755.0,1991297.41,Belgium,Phishing,60,2020,6,7
28803,Yang-Carter,Manufacturing,Supply Chain Attack,2020-09-29,2925175.0,194634.13,Spain,DDoS Attack,48,2020,9,29
28804,Pena-Watson,Telecommunications,Data Breach,2023-07-04,2691527.0,2335701.11,Belgium,Phishing,52,2023,7,4
28805,Cummings Plc,Healthcare,Ransomware,2022-04-10,1528716.0,4487995.65,Uk,Compromised Vendor,26,2022,4,10
28806,"Moody, Colon And Anderson",Telecommunications,Phishing,2023-11-11,5616005.0,2548201.81,Spain,Insider Threat,48,2023,11,11
28807,Herrera Group,Healthcare,Ransomware,2023-10-14,6547310.0,1690556.59,Sweden,Spear Phishing,32,2023,10,14
28808,Brown-Todd,Telecommunications,Denial of Service,2022-11-16,4568315.0,2281459.09,Spain,DDoS Attack,36,2022,11,16
28809,Morris Llc,Retail,Supply Chain Attack,2020-10-05,4720049.0,2995448.08,Netherlands,Compromised Vendor,42,2020,10,5
28810,Ochoa-Everett,Manufacturing,Phishing,2023-07-06,4267962.0,2869360.46,Uk,Compromised Vendor,59,2023,7,6
28811,Duarte-Everett,Retail,Data Breach,2022-05-07,1126830.0,4924161.91,Italy,DDoS Attack,35,2022,5,7
28812,Duran-Vasquez,Tech,Data Breach,2022-10-17,3051061.0,1021563.02,Uk,Compromised Vendor,33,2022,10,17
28813,Dawson Ltd,Healthcare,Ransomware,2020-12-04,1634941.0,4981123.14,Belgium,DDoS Attack,40,2020,12,4
28814,Scott-Booker,Healthcare,Phishing,2022-02-11,3937131.0,1579425.86,Italy,DDoS Attack,45,2022,2,11
28815,"Mcdonald, Martinez And Cantrell",Retail,Ransomware,2022-07-21,581024.0,4504258.76,Sweden,Phishing,27,2022,7,21
28816,Torres-Berger,Retail,Phishing,2021-08-16,488466.0,3833228.81,Uk,Spear Phishing,19,2021,8,16
28817,Johnson And Sons,Manufacturing,Ransomware,2020-07-29,9784962.0,2378444.84,Italy,Spear Phishing,15,2020,7,29
28818,Murphy-Cooper,Healthcare,Malware,2022-10-01,4409431.0,3539320.43,Uk,DDoS Attack,56,2022,10,1
28819,Thomas-Fowler,Manufacturing,Malware,2021-10-12,6454402.0,927364.34,Uk,Compromised Vendor,35,2021,10,12
28820,Caldwell Plc,Manufacturing,Ransomware,2023-03-10,6496212.0,3721577.35,Sweden,Phishing,30,2023,3,10
28821,"Sanders, Clark And Stephens",Healthcare,Data Breach,2022-02-12,7628385.0,4369996.29,Belgium,Compromised Vendor,56,2022,2,12
28822,"Bennett, Miller And Fuller",Retail,Denial of Service,2022-05-12,3232248.0,935508.8,Uk,Compromised Vendor,17,2022,5,12
28823,Martin-Cortez,Healthcare,Malware,2022-07-24,4950575.0,1008147.52,Uk,Compromised Vendor,39,2022,7,24
28824,Ward Inc,Finance,Ransomware,2022-04-21,6995228.0,809108.91,Italy,Phishing,52,2022,4,21
28825,"Torres, Baker And Fleming",Telecommunications,Malware,2021-06-20,6948286.0,1180806.71,Uk,Compromised Vendor,47,2021,6,20
28826,Salas-Brown,Manufacturing,Data Breach,2021-09-01,8766121.0,1617120.11,Belgium,Compromised Vendor,46,2021,9,1
28827,Orr-Morales,Manufacturing,Ransomware,2023-07-15,1457282.0,3420584.18,Belgium,Phishing,28,2023,7,15
28828,Torres-Herrera,Manufacturing,Phishing,2023-10-24,4950575.0,1919380.28,Belgium,Phishing,26,2023,10,24
28829,Lopez-Jones,Tech,Ransomware,2023-02-07,1956297.0,3274056.27,France,DDoS Attack,18,2023,2,7
28830,Parker-Conley,Retail,Supply Chain Attack,2023-06-17,4950575.0,604867.13,Uk,DDoS Attack,58,2023,6,17
28831,Wilson-Curtis,Healthcare,Data Breach,2020-08-14,4488557.0,4642802.26,Italy,Compromised Vendor,40,2020,8,14
28832,Goodwin And Sons,Healthcare,Supply Chain Attack,2023-08-03,8085816.0,482075.42,Poland,DDoS Attack,45,2023,8,3
28833,Mueller Ltd,Tech,Data Breach,2023-07-03,4938346.0,293966.59,France,DDoS Attack,38,2023,7,3
28834,"Dixon, Gonzalez And Allen",Manufacturing,Ransomware,2022-07-04,8148767.0,3592534.85,Germany,Phishing,11,2022,7,4
28835,Evans Ltd,Manufacturing,Ransomware,2023-02-20,9398821.0,1703047.73,Belgium,Spear Phishing,48,2023,2,20
28836,Wilson-Johnson,Healthcare,Malware,2023-06-02,9597785.0,2355056.29,Uk,Insider Threat,48,2023,6,2
28837,Carey-Nelson,Retail,Ransomware,2023-06-23,7735726.0,3716205.9,Netherlands,Compromised Vendor,11,2023,6,23
28838,Clark Group,Manufacturing,Data Breach,2020-08-28,4950575.0,3202652.23,Belgium,DDoS Attack,19,2020,8,28
28839,Huffman Llc,Telecommunications,Ransomware,2022-07-27,5833883.0,4524504.47,Belgium,Phishing,59,2022,7,27
28840,Powell Ltd,Retail,Data Breach,2023-03-31,4950575.0,3604985.16,Belgium,DDoS Attack,45,2023,3,31
28841,Smith-Ford,Manufacturing,Phishing,2020-01-08,4926241.0,2609320.06,Belgium,Insider Threat,11,2020,1,8
28842,"Mcconnell, Lucas And King",Tech,Malware,2023-05-03,7308843.0,3218927.86,Sweden,DDoS Attack,12,2023,5,3
28843,"Alexander, Marshall And Petersen",Telecommunications,Malware,2020-11-25,7295192.0,4569667.31,Spain,Compromised Vendor,51,2020,11,25
28844,Bates-Flores,Telecommunications,Data Breach,2023-01-28,4950575.0,1916011.59,Sweden,Compromised Vendor,49,2023,1,28
28845,"Fuller, Austin And Edwards",Healthcare,Denial of Service,2021-10-11,2679620.0,4335966.82,Italy,DDoS Attack,31,2021,10,11
28846,Kennedy Inc,Healthcare,Ransomware,2020-01-06,3511753.0,4649484.94,Belgium,Phishing,15,2020,1,6
28847,Houston-Turner,Tech,Ransomware,2020-10-05,6457923.0,2499576.22,Uk,DDoS Attack,55,2020,10,5
28848,Jennings Group,Healthcare,Malware,2020-11-04,2553850.0,2633395.97,Belgium,Compromised Vendor,35,2020,11,4
28849,"Schwartz, Miller And Jones",Retail,Malware,2021-06-06,4138000.0,1308463.4,Italy,Phishing,13,2021,6,6
28850,Davis-Campbell,Healthcare,Data Breach,2020-04-20,4950575.0,2614891.96,Sweden,Spear Phishing,33,2020,4,20
28851,"Wagner, Henderson And Hughes",Manufacturing,Denial of Service,2023-07-20,4950575.0,3668888.16,Germany,Compromised Vendor,52,2023,7,20
28852,Baker-Fernandez,Retail,Supply Chain Attack,2020-01-28,8882013.0,4623425.14,Uk,Phishing,43,2020,1,28
28853,"May, Roy And Snow",Healthcare,Ransomware,2021-04-18,4044323.0,643800.23,Denmark,Phishing,20,2021,4,18
28854,"Jacobs, Middleton And Rios",Manufacturing,Supply Chain Attack,2023-05-24,3654932.0,2283114.92,France,Compromised Vendor,57,2023,5,24
28855,Rodriguez-Hunter,Retail,Ransomware,2021-06-21,1540647.0,528536.48,Belgium,Phishing,26,2021,6,21
28856,Rivera Llc,Finance,Malware,2020-04-29,9346825.0,1827423.7,Belgium,Phishing,9,2020,4,29
28857,Miller Inc,Healthcare,Ransomware,2023-09-06,4950575.0,460517.27,Belgium,Phishing,12,2023,9,6
28858,"Clarke, Williamson And Freeman",Manufacturing,Phishing,2022-05-19,8833397.0,3986744.67,Belgium,Phishing,7,2022,5,19
28859,Wells Group,Retail,Ransomware,2020-10-29,4043244.0,2011222.81,Belgium,Phishing,45,2020,10,29
28860,"Meza, Snyder And Dillon",Healthcare,Data Breach,2022-07-02,9138152.0,640109.02,Netherlands,Phishing,39,2022,7,2
28861,Lee And Sons,Tech,Data Breach,2020-11-19,8148377.0,3120059.77,Uk,Insider Threat,27,2020,11,19
28862,"Guerrero, Wilson And Wong",Telecommunications,Supply Chain Attack,2022-08-08,2523391.0,2013670.95,Sweden,Phishing,50,2022,8,8
28863,Boyer Plc,Telecommunications,Ransomware,2022-12-15,3300967.0,4409677.42,Uk,DDoS Attack,23,2022,12,15
28864,"Nelson, Gardner And Richard",Manufacturing,Data Breach,2023-07-21,9916937.0,328170.36,Spain,DDoS Attack,13,2023,7,21
28865,Le-Ramirez,Tech,Ransomware,2023-04-10,5094462.0,2514283.73,Netherlands,Compromised Vendor,18,2023,4,10
28866,Warren-Fox,Healthcare,Malware,2021-01-19,9964899.0,4285318.38,Sweden,Phishing,26,2021,1,19
28867,"Little, Reynolds And Austin",Tech,Data Breach,2021-02-09,9050862.0,1994520.92,Spain,DDoS Attack,40,2021,2,9
28868,Keller Ltd,Healthcare,Malware,2020-11-19,1857812.0,1168103.46,France,Phishing,7,2020,11,19
28869,Mccormick-Vargas,Tech,Data Breach,2022-08-16,5069463.0,3943426.56,Spain,Compromised Vendor,40,2022,8,16
28870,"Wallace, Anderson And Mcgee",Manufacturing,Malware,2021-09-19,3694826.0,3251245.52,Sweden,Compromised Vendor,11,2021,9,19
28871,Moran Llc,Manufacturing,Phishing,2022-11-09,7748568.0,4071233.58,Italy,DDoS Attack,46,2022,11,9
28872,Mcdonald Group,Manufacturing,Ransomware,2023-06-27,4950575.0,1903633.98,Belgium,DDoS Attack,22,2023,6,27
28873,"Powers, Clark And Mahoney",Healthcare,Data Breach,2023-01-10,1670812.0,147743.17,Uk,Spear Phishing,11,2023,1,10
28874,Acosta-Ross,Tech,Ransomware,2020-03-18,4950575.0,4885901.69,Belgium,Phishing,11,2020,3,18
28875,Eaton And Sons,Healthcare,Data Breach,2022-11-23,8383889.0,792650.81,Netherlands,Phishing,41,2022,11,23
28876,"Johnson, Hubbard And Figueroa",Manufacturing,Ransomware,2023-12-04,7775116.0,1382197.21,Uk,DDoS Attack,12,2023,12,4
28877,Jackson Group,Manufacturing,Phishing,2023-12-11,2096357.0,527340.17,Netherlands,Compromised Vendor,22,2023,12,11
28878,"Trevino, Garrett And Hatfield",Manufacturing,Data Breach,2022-03-07,6965142.0,4005670.38,France,DDoS Attack,22,2022,3,7
28879,"Williams, Castaneda And Martin",Manufacturing,Ransomware,2022-08-06,5775813.0,2509718.82,Italy,DDoS Attack,16,2022,8,6
28880,Roberson Group,Healthcare,Data Breach,2022-06-04,2685737.0,2737397.19,Italy,Compromised Vendor,14,2022,6,4
